UBTD2--DCUBP--SB72,d,85.0,Alpha and beta proteins (a+b) 
UBTD2--DCUBP--SB72,a,59.4,All alpha proteins 
UBTD2--DCUBP--SB72,c,51.6,Alpha and beta proteins (a/b) 
UBTFL1--C11orf27,a,50.7,All alpha proteins 
UBTFL6,a,50.1,All alpha proteins 
UBTF--UBF--UBF1,a,89.5,All alpha proteins 
UBXN10--UBXD3,a,58.6,All alpha proteins 
UBXN10--UBXD3,d,97.0,Alpha and beta proteins (a+b) 
UBXN11--SOC--UBXD5--PP2243,d,50.7,Alpha and beta proteins (a+b) 
UBXN1--SAKS1,a,61.2,All alpha proteins 
UBXN1--SAKS1,d,92.0,Alpha and beta proteins (a+b) 
UBXN2A--UBXD4,d,99.9,Alpha and beta proteins (a+b) 
UBXN2B,d,99.9,Alpha and beta proteins (a+b) 
UBXN2B,a,56.8,All alpha proteins 
UBXN4--KIAA0242--UBXD2--UBXDC1,c,55.8,Alpha and beta proteins (a/b) 
UBXN4--KIAA0242--UBXD2--UBXDC1,d,79.3,Alpha and beta proteins (a+b) 
UBXN6--UBXD1--UBXDC2,d,79.7,Alpha and beta proteins (a+b) 
UBXN7--KIAA0794--UBXD7,c,52.1,Alpha and beta proteins (a/b) 
UBXN7--KIAA0794--UBXD7,a,56.9,All alpha proteins 
UBXN7--KIAA0794--UBXD7,d,56.1,Alpha and beta proteins (a+b) 
UBXN8--D8S2298E--REP8--UBXD6,d,98.2,Alpha and beta proteins (a+b) 
UCHL1,d,100.0,Alpha and beta proteins (a+b) 
UCHL3,c,56.5,Alpha and beta proteins (a/b) 
UCHL3,d,100.0,Alpha and beta proteins (a+b) 
UCHL5--UCH37--AD-019--CGI-70,d,100.0,Alpha and beta proteins (a+b) 
UCK1--URK1,c,95.6,Alpha and beta proteins (a/b) 
UCK2--UMPK,c,92.4,Alpha and beta proteins (a/b) 
UCKL1--URKL1--F538,c,98.0,Alpha and beta proteins (a/b) 
UCMA--C10orf49,c,52.4,Alpha and beta proteins (a/b) 
UCP1--SLC25A7--UCP,f,99.8,Membrane and cell surface proteins and peptides 
UCP2--SLC25A8,a,55.1,All alpha proteins 
UCP2--SLC25A8,f,99.9,Membrane and cell surface proteins and peptides 
UCP3--SLC25A9,f,99.9,Membrane and cell surface proteins and peptides 
UCP3--SLC25A9,c,51.6,Alpha and beta proteins (a/b) 
UEVLD--UEV3,c,85.0,Alpha and beta proteins (a/b) 
UEVLD--UEV3,d,99.9,Alpha and beta proteins (a+b) 
UFC1--CGI-126--HSPC155,d,100.0,Alpha and beta proteins (a+b) 
UFD1L,c,74.9,Alpha and beta proteins (a/b) 
UFL1--KIAA0776--NLBP--RCAD,d,59.7,Alpha and beta proteins (a+b) 
UFM1--C13orf20--BM-002,d,55.4,Alpha and beta proteins (a+b) 
UFM1--C13orf20--BM-002,c,55.9,Alpha and beta proteins (a/b) 
UFSP1,c,56.5,Alpha and beta proteins (a/b) 
UFSP1,a,51.0,All alpha proteins 
UFSP1,g,57.4,Small proteins 
UFSP2--C4orf20,d,52.4,Alpha and beta proteins (a+b) 
UFSP2--C4orf20,a,53.8,All alpha proteins 
UFSP2--C4orf20,c,79.5,Alpha and beta proteins (a/b) 
UGCG,c,97.5,Alpha and beta proteins (a/b) 
UGDH,c,90.5,Alpha and beta proteins (a/b) 
UGDH,a,99.6,All alpha proteins 
UGGT1--GT--UGCGL1--UGGT--UGT1--UGTR,c,98.5,Alpha and beta proteins (a/b) 
UGGT2--UGCGL2--UGT2,c,93.3,Alpha and beta proteins (a/b) 
UGP2--UGP1,c,72.1,Alpha and beta proteins (a/b) 
UGP2--UGP1,b,63.4,All beta proteins 
UGT1A10--GNT1--UGT1,c,65.1,Alpha and beta proteins (a/b) 
UGT1A1--GNT1--UGT1,c,59.7,Alpha and beta proteins (a/b) 
UGT1A3--GNT1--UGT1,c,100.0,Alpha and beta proteins (a/b) 
UGT1A3--GNT1--UGT1,d,72.7,Alpha and beta proteins (a+b) 
UGT1A4--GNT1--UGT1,c,100.0,Alpha and beta proteins (a/b) 
UGT1A5--GNT1--UGT1,c,59.6,Alpha and beta proteins (a/b) 
UGT1A5--GNT1--UGT1,a,62.0,All alpha proteins 
UGT1A5--GNT1--UGT1,d,59.7,Alpha and beta proteins (a+b) 
UGT1A6--GNT1--UGT1,c,51.0,Alpha and beta proteins (a/b) 
UGT1A7--GNT1--UGT1,c,99.9,Alpha and beta proteins (a/b) 
UGT1A8--GNT1--UGT1,c,99.5,Alpha and beta proteins (a/b) 
UGT1A9--GNT1--UGT1,c,65.0,Alpha and beta proteins (a/b) 
UGT2A1--UGT2A2,c,99.6,Alpha and beta proteins (a/b) 
UGT2B10,c,99.7,Alpha and beta proteins (a/b) 
UGT2B11,c,50.8,Alpha and beta proteins (a/b) 
UGT2B11,d,52.8,Alpha and beta proteins (a+b) 
UGT2B15--UGT2B8,c,69.3,Alpha and beta proteins (a/b) 
UGT2B17,c,76.5,Alpha and beta proteins (a/b) 
UGT2B17,b,65.2,All beta proteins 
UGT2B28,c,100.0,Alpha and beta proteins (a/b) 
UGT2B4--UGT2B11,c,52.2,Alpha and beta proteins (a/b) 
UGT2B7--UGTB2B9,c,99.8,Alpha and beta proteins (a/b) 
UGT3A1,c,54.5,Alpha and beta proteins (a/b) 
UGT8--CGT--UGT4,c,99.2,Alpha and beta proteins (a/b) 
UGT8--CGT--UGT4,b,56.3,All beta proteins 
UHMK1--KIS--KIST,d,98.5,Alpha and beta proteins (a+b) 
UHRF1BP1--C6orf107,d,63.4,Alpha and beta proteins (a+b) 
UHRF1--ICBP90--NP95--RNF106,g,71.3,Small proteins 
UHRF1--ICBP90--NP95--RNF106,b,54.1,All beta proteins 
UHRF1--ICBP90--NP95--RNF106,d,67.9,Alpha and beta proteins (a+b) 
UHRF2--NIRF--RNF107,g,89.9,Small proteins 
UHRF2--NIRF--RNF107,b,100.0,All beta proteins 
UHRF2--NIRF--RNF107,d,90.6,Alpha and beta proteins (a+b) 
ULBP1--N2DL1--RAET1I,d,50.5,Alpha and beta proteins (a+b) 
ULBP3--N2DL3--RAET1N,d,98.7,Alpha and beta proteins (a+b) 
ULK1--KIAA0722,a,69.0,All alpha proteins 
ULK1--KIAA0722,d,90.9,Alpha and beta proteins (a+b) 
ULK2--KIAA0623,d,100.0,Alpha and beta proteins (a+b) 
ULK2--KIAA0623,a,50.5,All alpha proteins 
ULK3,d,99.9,Alpha and beta proteins (a+b) 
ULK3,a,96.9,All alpha proteins 
ULK4,d,99.9,Alpha and beta proteins (a+b) 
ULK4,a,85.1,All alpha proteins 
UMODL1-AS1--C21orf128,d,63.0,Alpha and beta proteins (a+b) 
UMODL1,g,90.5,Small proteins 
UMODL1,b,50.5,All beta proteins 
UMOD,g,97.1,Small proteins 
UMOD,a,51.9,All alpha proteins 
UNC119B,b,100.0,All beta proteins 
UNC119--RG4,b,100.0,All beta proteins 
UNC13A--KIAA1032,g,97.3,Small proteins 
UNC13A--KIAA1032,b,95.9,All beta proteins 
UNC13B--UNC13,b,97.2,All beta proteins 
UNC13B--UNC13,g,97.3,Small proteins 
UNC13C,b,95.9,All beta proteins 
UNC13C,g,97.5,Small proteins 
UNC13D,b,93.9,All beta proteins 
UNC45A--SMAP1,a,85.2,All alpha proteins 
UNC45A--SMAP1,e,84.8,Multi-domain proteins (alpha and beta) 
UNC45B--CMYA4--UNC45,a,76.7,All alpha proteins 
UNC45B--CMYA4--UNC45,e,75.7,Multi-domain proteins (alpha and beta) 
UNC5A--KIAA1976--UNC5H1,a,76.4,All alpha proteins 
UNC5A--KIAA1976--UNC5H1,g,98.5,Small proteins 
UNC5A--KIAA1976--UNC5H1,b,91.2,All beta proteins 
UNC5CL--ZUD,a,71.3,All alpha proteins 
UNC5C--UNC5H3,a,90.5,All alpha proteins 
UNC5C--UNC5H3,b,85.4,All beta proteins 
UNC5C--UNC5H3,g,98.3,Small proteins 
UNC93A,f,88.8,Membrane and cell surface proteins and peptides 
UNCX--UNCX4.1,a,98.1,All alpha proteins 
UNG--DGU--UNG1--UNG15,d,51.2,Alpha and beta proteins (a+b) 
UNG--DGU--UNG1--UNG15,c,56.2,Alpha and beta proteins (a/b) 
UNK--KIAA1753--ZC3H5--ZC3HDC5,g,55.0,Small proteins 
UNKL--C16orf28--ZC3H5L--ZC3HDC5L,g,54.1,Small proteins 
UPB1--BUP1,d,72.2,Alpha and beta proteins (a+b) 
UPF1--KIAA0221--RENT1,c,93.7,Alpha and beta proteins (a/b) 
UPF2--KIAA1408--RENT2,a,96.1,All alpha proteins 
UPF2--KIAA1408--RENT2,d,55.0,Alpha and beta proteins (a+b) 
UPF3A--RENT3A--UPF3,d,55.5,Alpha and beta proteins (a+b) 
UPF3A--RENT3A--UPF3,a,57.1,All alpha proteins 
UPF3B--RENT3B--UPF3X,d,85.3,Alpha and beta proteins (a+b) 
UPK1B--TSPAN20,c,68.9,Alpha and beta proteins (a/b) 
UPK2,b,50.2,All beta proteins 
UPK3A--UPK3,d,62.6,Alpha and beta proteins (a+b) 
UPK3BL--UPLP,d,57.0,Alpha and beta proteins (a+b) 
UPP1--UP,c,67.7,Alpha and beta proteins (a/b) 
UPP2,c,52.5,Alpha and beta proteins (a/b) 
UPRT,d,50.9,Alpha and beta proteins (a+b) 
UPRT,c,85.0,Alpha and beta proteins (a/b) 
UQCR10--UCRC--HSPC119,c,52.2,Alpha and beta proteins (a/b) 
UQCR10--UCRC--HSPC119,f,99.8,Membrane and cell surface proteins and peptides 
UQCR11--UQCR,f,98.3,Membrane and cell surface proteins and peptides 
UQCRB--UQBP,b,56.4,All beta proteins 
UQCRB--UQBP,f,100.0,Membrane and cell surface proteins and peptides 
UQCRB--UQBP,d,62.4,Alpha and beta proteins (a+b) 
UQCRC1,d,62.0,Alpha and beta proteins (a+b) 
UQCRC2,d,61.2,Alpha and beta proteins (a+b) 
UQCRFS1P1--UQCRFSL1,c,54.4,Alpha and beta proteins (a/b) 
UQCRFS1P1--UQCRFSL1,b,53.9,All beta proteins 
UQCRFS1P1--UQCRFSL1,g,51.9,Small proteins 
UQCRFS1P1--UQCRFSL1,d,99.6,Alpha and beta proteins (a+b) 
UQCRFS1P1--UQCRFSL1,f,99.4,Membrane and cell surface proteins and peptides 
UQCRFS1,g,52.5,Small proteins 
UQCRFS1,c,75.8,Alpha and beta proteins (a/b) 
UQCRFS1,f,99.4,Membrane and cell surface proteins and peptides 
UQCRFS1,d,99.6,Alpha and beta proteins (a+b) 
UQCRFS1,b,50.3,All beta proteins 
UQCRHL,f,99.7,Membrane and cell surface proteins and peptides 
UQCRH,f,99.9,Membrane and cell surface proteins and peptides 
UQCRQ,f,99.9,Membrane and cell surface proteins and peptides 
UQCRQ,a,55.8,All alpha proteins 
URAD--PRHOXNB,a,99.9,All alpha proteins 
URB2--KIAA0133,g,54.3,Small proteins 
URGCP--KIAA1507--URG4,c,93.8,Alpha and beta proteins (a/b) 
URI1--C19orf2--NNX3--PPP1R19--RMP--URI,a,99.2,All alpha proteins 
URM1--C9orf74,d,71.6,Alpha and beta proteins (a+b) 
URM1--C9orf74,b,62.7,All beta proteins 
UROC1,b,100.0,All beta proteins 
UROC1,e,100.0,Multi-domain proteins (alpha and beta) 
UROD,a,62.5,All alpha proteins 
UROD,c,53.7,Alpha and beta proteins (a/b) 
UROS,c,94.5,Alpha and beta proteins (a/b) 
USB1--C16orf57,d,52.1,Alpha and beta proteins (a+b) 
USE1--USE1L--MDS032,d,52.0,Alpha and beta proteins (a+b) 
USE1--USE1L--MDS032,f,62.1,Membrane and cell surface proteins and peptides 
USF1--BHLHB11--USF,a,98.0,All alpha proteins 
USF2--BHLHB12,b,63.0,All beta proteins 
USF2--BHLHB12,a,98.3,All alpha proteins 
USH1C--AIE75,b,98.5,All beta proteins 
USH1G--SANS,a,99.5,All alpha proteins 
USH1G--SANS,c,64.3,Alpha and beta proteins (a/b) 
USH1G--SANS,d,98.9,Alpha and beta proteins (a+b) 
USH2A,b,96.9,All beta proteins 
USH2A,g,97.4,Small proteins 
USO1--VDP,a,85.2,All alpha proteins 
USP10--KIAA0190,d,99.9,Alpha and beta proteins (a+b) 
USP11--UHX1,d,100.0,Alpha and beta proteins (a+b) 
USP12--UBH1--USP12L1,c,52.9,Alpha and beta proteins (a/b) 
USP12--UBH1--USP12L1,d,100.0,Alpha and beta proteins (a+b) 
USP13--ISOT3,d,99.9,Alpha and beta proteins (a+b) 
USP13--ISOT3,a,72.9,All alpha proteins 
USP13--ISOT3,g,98.5,Small proteins 
USP14--TGT,d,99.9,Alpha and beta proteins (a+b) 
USP15--KIAA0529,d,99.9,Alpha and beta proteins (a+b) 
USP16--MSTP039,c,56.0,Alpha and beta proteins (a/b) 
USP16--MSTP039,g,99.0,Small proteins 
USP16--MSTP039,d,100.0,Alpha and beta proteins (a+b) 
USP17L10,d,99.9,Alpha and beta proteins (a+b) 
USP17L10,g,54.4,Small proteins 
USP17L11,g,50.8,Small proteins 
USP17L11,d,99.9,Alpha and beta proteins (a+b) 
USP17L12,g,55.6,Small proteins 
USP17L12,d,99.9,Alpha and beta proteins (a+b) 
USP17L13,d,99.9,Alpha and beta proteins (a+b) 
USP17L13,g,50.9,Small proteins 
USP17L15,g,51.1,Small proteins 
USP17L15,d,99.9,Alpha and beta proteins (a+b) 
USP17L17,g,50.9,Small proteins 
USP17L17,d,99.9,Alpha and beta proteins (a+b) 
USP17L18,g,50.9,Small proteins 
USP17L18,d,99.9,Alpha and beta proteins (a+b) 
USP17L19,g,50.8,Small proteins 
USP17L19,d,99.9,Alpha and beta proteins (a+b) 
USP17L1--USP17L--USP17L1P,g,55.8,Small proteins 
USP17L1--USP17L--USP17L1P,d,99.9,Alpha and beta proteins (a+b) 
USP17L20,d,99.9,Alpha and beta proteins (a+b) 
USP17L20,g,50.7,Small proteins 
USP17L21,d,99.9,Alpha and beta proteins (a+b) 
USP17L21,g,55.7,Small proteins 
USP17L22,d,99.9,Alpha and beta proteins (a+b) 
USP17L22,g,51.0,Small proteins 
USP17L23,d,99.0,Alpha and beta proteins (a+b) 
USP17L24--USP17--USP17H--USP17I--USP17J--USP17K--USP17L--USP17M;--USP17L25;--USP17L26;--USP17L27;--USP17L28;--USP17L29;--USP17L30,g,51.0,Small proteins 
USP17L24--USP17--USP17H--USP17I--USP17J--USP17K--USP17L--USP17M;--USP17L25;--USP17L26;--USP17L27;--USP17L28;--USP17L29;--USP17L30,d,99.9,Alpha and beta proteins (a+b) 
USP17L2--DUB3--USP17--USP17H--USP17I--USP17J--USP17K--USP17L--USP17M,g,57.4,Small proteins 
USP17L2--DUB3--USP17--USP17H--USP17I--USP17J--USP17K--USP17L--USP17M,d,99.9,Alpha and beta proteins (a+b) 
USP17L3--USP17B--USP17F,d,99.9,Alpha and beta proteins (a+b) 
USP17L3--USP17B--USP17F,g,55.8,Small proteins 
USP17L4,d,99.9,Alpha and beta proteins (a+b) 
USP17L4,g,55.6,Small proteins 
USP17L5,d,99.9,Alpha and beta proteins (a+b) 
USP17L5,g,50.9,Small proteins 
USP17L6P--USP17C--USP17D--USP17N,d,100.0,Alpha and beta proteins (a+b) 
USP17L6P--USP17C--USP17D--USP17N,g,58.5,Small proteins 
USP17L7,d,54.1,Alpha and beta proteins (a+b) 
USP17L8,d,99.9,Alpha and beta proteins (a+b) 
USP17L8,g,53.3,Small proteins 
USP18--ISG43,g,50.6,Small proteins 
USP18--ISG43,d,100.0,Alpha and beta proteins (a+b) 
USP19--KIAA0891--ZMYND9,g,51.6,Small proteins 
USP19--KIAA0891--ZMYND9,b,56.7,All beta proteins 
USP19--KIAA0891--ZMYND9,d,99.9,Alpha and beta proteins (a+b) 
USP1,d,99.9,Alpha and beta proteins (a+b) 
USP20--KIAA1003--LSFR3A--VDU2,d,100.0,Alpha and beta proteins (a+b) 
USP20--KIAA1003--LSFR3A--VDU2,g,64.3,Small proteins 
USP21--USP23--PP1490,a,57.0,All alpha proteins 
USP21--USP23--PP1490,d,100.0,Alpha and beta proteins (a+b) 
USP22--KIAA1063--USP3L,g,94.5,Small proteins 
USP22--KIAA1063--USP3L,d,100.0,Alpha and beta proteins (a+b) 
USP22--KIAA1063--USP3L,a,54.4,All alpha proteins 
USP24--KIAA1057,d,100.0,Alpha and beta proteins (a+b) 
USP24--KIAA1057,a,53.1,All alpha proteins 
USP25--USP21,a,67.1,All alpha proteins 
USP25--USP21,d,99.9,Alpha and beta proteins (a+b) 
USP26,d,99.9,Alpha and beta proteins (a+b) 
USP26,b,57.2,All beta proteins 
USP26,a,52.8,All alpha proteins 
USP27X--USP22L--USP27,d,100.0,Alpha and beta proteins (a+b) 
USP27X--USP22L--USP27,a,52.0,All alpha proteins 
USP28--KIAA1515,a,74.0,All alpha proteins 
USP28--KIAA1515,d,99.9,Alpha and beta proteins (a+b) 
USP29,d,99.9,Alpha and beta proteins (a+b) 
USP2--UBP41,c,50.4,Alpha and beta proteins (a/b) 
USP2--UBP41,d,100.0,Alpha and beta proteins (a+b) 
USP30,d,100.0,Alpha and beta proteins (a+b) 
USP31--KIAA1203,d,62.5,Alpha and beta proteins (a+b) 
USP31--KIAA1203,g,55.4,Small proteins 
USP32--USP10,a,94.3,All alpha proteins 
USP32--USP10,d,99.3,Alpha and beta proteins (a+b) 
USP33--KIAA1097--VDU1,d,100.0,Alpha and beta proteins (a+b) 
USP33--KIAA1097--VDU1,g,98.7,Small proteins 
USP34--KIAA0570--KIAA0729,g,50.3,Small proteins 
USP34--KIAA0570--KIAA0729,d,99.9,Alpha and beta proteins (a+b) 
USP34--KIAA0570--KIAA0729,c,57.9,Alpha and beta proteins (a/b) 
USP35--KIAA1372--USP34,b,50.3,All beta proteins 
USP35--KIAA1372--USP34,d,100.0,Alpha and beta proteins (a+b) 
USP36--KIAA1453,g,52.8,Small proteins 
USP36--KIAA1453,d,100.0,Alpha and beta proteins (a+b) 
USP37--KIAA1594,d,99.9,Alpha and beta proteins (a+b) 
USP38--KIAA1891,c,58.8,Alpha and beta proteins (a/b) 
USP38--KIAA1891,d,99.9,Alpha and beta proteins (a+b) 
USP38--KIAA1891,g,54.3,Small proteins 
USP39--CGI-21--HSPC332--PRO2855,g,52.4,Small proteins 
USP39--CGI-21--HSPC332--PRO2855,a,51.6,All alpha proteins 
USP39--CGI-21--HSPC332--PRO2855,d,99.6,Alpha and beta proteins (a+b) 
USP3,g,53.2,Small proteins 
USP3,d,100.0,Alpha and beta proteins (a+b) 
USP3,c,58.6,Alpha and beta proteins (a/b) 
USP40,d,51.6,Alpha and beta proteins (a+b) 
USP41,g,52.3,Small proteins 
USP41,d,99.9,Alpha and beta proteins (a+b) 
USP42,g,53.1,Small proteins 
USP42,d,100.0,Alpha and beta proteins (a+b) 
USP43,d,100.0,Alpha and beta proteins (a+b) 
USP43,g,66.6,Small proteins 
USP44,d,100.0,Alpha and beta proteins (a+b) 
USP44,g,99.3,Small proteins 
USP45,g,51.5,Small proteins 
USP45,d,99.9,Alpha and beta proteins (a+b) 
USP46,d,100.0,Alpha and beta proteins (a+b) 
USP46,c,55.1,Alpha and beta proteins (a/b) 
USP47,d,50.1,Alpha and beta proteins (a+b) 
USP48--USP31,d,100.0,Alpha and beta proteins (a+b) 
USP49,d,100.0,Alpha and beta proteins (a+b) 
USP49,g,99.2,Small proteins 
USP4--UNP--UNPH,g,56.5,Small proteins 
USP4--UNP--UNPH,d,73.6,Alpha and beta proteins (a+b) 
USP50,d,99.9,Alpha and beta proteins (a+b) 
USP51,g,95.1,Small proteins 
USP51,d,100.0,Alpha and beta proteins (a+b) 
USP51,b,62.3,All beta proteins 
USP53--KIAA1350,d,99.0,Alpha and beta proteins (a+b) 
USP54--C10orf29,d,98.8,Alpha and beta proteins (a+b) 
USP54--C10orf29,a,70.8,All alpha proteins 
USP5--ISOT,a,50.2,All alpha proteins 
USP5--ISOT,g,98.7,Small proteins 
USP5--ISOT,d,99.9,Alpha and beta proteins (a+b) 
USP6--HRP1--TRE2,d,99.9,Alpha and beta proteins (a+b) 
USP6--HRP1--TRE2,a,99.3,All alpha proteins 
USP6NL--KIAA0019,a,97.7,All alpha proteins 
USP7--HAUSP,b,98.1,All beta proteins 
USP7--HAUSP,d,100.0,Alpha and beta proteins (a+b) 
USP8--KIAA0055--UBPY,c,94.5,Alpha and beta proteins (a/b) 
USP8--KIAA0055--UBPY,g,78.5,Small proteins 
USP8--KIAA0055--UBPY,a,99.9,All alpha proteins 
USP8--KIAA0055--UBPY,b,59.8,All beta proteins 
USP8--KIAA0055--UBPY,d,100.0,Alpha and beta proteins (a+b) 
USP9X--DFFRX--FAM--USP9,d,74.4,Alpha and beta proteins (a+b) 
USP9Y--DFFRY,d,75.0,Alpha and beta proteins (a+b) 
USPL1--C13orf22--D13S106,g,51.3,Small proteins 
USPL1--C13orf22--D13S106,d,65.4,Alpha and beta proteins (a+b) 
UST--DS2ST,c,50.2,Alpha and beta proteins (a/b) 
UTF1,a,53.7,All alpha proteins 
UTP15,b,64.1,All beta proteins 
UTP15,d,66.0,Alpha and beta proteins (a+b) 
UTP18--WDR50--CDABP0061--CGI-48,b,98.6,All beta proteins 
UTP18--WDR50--CDABP0061--CGI-48,g,54.8,Small proteins 
UTP20--DRIM,a,54.8,All alpha proteins 
UTP23--C8orf53,c,71.4,Alpha and beta proteins (a/b) 
UTP6--C17orf40--HCA66--MHAT,c,55.2,Alpha and beta proteins (a/b) 
UTP6--C17orf40--HCA66--MHAT,a,57.6,All alpha proteins 
UTRN--DMDL--DRP1,g,89.5,Small proteins 
UTRN--DMDL--DRP1,b,84.0,All beta proteins 
UTRN--DMDL--DRP1,a,56.9,All alpha proteins 
UTS2R--GPR14,f,99.9,Membrane and cell surface proteins and peptides 
UTY--KDM6C,b,92.7,All beta proteins 
UTY--KDM6C,a,97.8,All alpha proteins 
UTY--KDM6C,d,51.2,Alpha and beta proteins (a+b) 
UTY--KDM6C,e,75.1,Multi-domain proteins (alpha and beta) 
UVRAG,b,82.8,All beta proteins 
UVSSA--KIAA1530,a,73.2,All alpha proteins 
UXT--HSPC024,b,54.0,All beta proteins 
UXT--HSPC024,a,99.0,All alpha proteins 
UXT--HSPC024,c,53.4,Alpha and beta proteins (a/b) 
VAC14--TAX1BP2--TRX,a,53.5,All alpha proteins 
VAMP1--SYB1,a,59.2,All alpha proteins 
VAMP2--SYB2,c,56.8,Alpha and beta proteins (a/b) 
VAMP3--SYB3,c,68.3,Alpha and beta proteins (a/b) 
VAMP5--HSPC191,c,85.8,Alpha and beta proteins (a/b) 
VAMP7--SYBL1,d,99.1,Alpha and beta proteins (a+b) 
VAMP7--SYBL1,a,53.8,All alpha proteins 
VAMP8,f,52.2,Membrane and cell surface proteins and peptides 
VANGL1--STB2,c,56.7,Alpha and beta proteins (a/b) 
VANGL1--STB2,d,61.0,Alpha and beta proteins (a+b) 
VAPA--VAP33,b,99.7,All beta proteins 
VARS2--KIAA1885--VARS2L--VARSL,c,61.8,Alpha and beta proteins (a/b) 
VARS2--KIAA1885--VARS2L--VARSL,b,99.3,All beta proteins 
VARS2--KIAA1885--VARS2L--VARSL,a,86.7,All alpha proteins 
VARS--G7A--VARS2,b,86.3,All beta proteins 
VARS--G7A--VARS2,c,51.7,Alpha and beta proteins (a/b) 
VARS--G7A--VARS2,a,96.1,All alpha proteins 
VASH1--KIAA1036--VASH,c,57.5,Alpha and beta proteins (a/b) 
VASH1--KIAA1036--VASH,d,81.2,Alpha and beta proteins (a+b) 
VASP,b,97.6,All beta proteins 
VAT1L--KIAA1576,c,98.1,Alpha and beta proteins (a/b) 
VAT1L--KIAA1576,b,97.7,All beta proteins 
VAT1,c,53.0,Alpha and beta proteins (a/b) 
VAT1,b,97.6,All beta proteins 
VAV1--VAV,a,98.8,All alpha proteins 
VAV1--VAV,b,98.0,All beta proteins 
VAV1--VAV,d,98.4,Alpha and beta proteins (a+b) 
VAV2,b,98.4,All beta proteins 
VAV2,a,99.6,All alpha proteins 
VAV2,d,98.5,Alpha and beta proteins (a+b) 
VAV2,g,98.1,Small proteins 
VAV3,g,97.9,Small proteins 
VAV3,a,98.7,All alpha proteins 
VAV3,d,98.5,Alpha and beta proteins (a+b) 
VAV3,b,97.9,All beta proteins 
VAX1,a,53.5,All alpha proteins 
VAX2,a,71.6,All alpha proteins 
VBP1--PFDN3,a,57.5,All alpha proteins 
VBP1--PFDN3,c,51.2,Alpha and beta proteins (a/b) 
VCAM1--L1CAM,b,97.8,All beta proteins 
VCAN--CSPG2,b,96.8,All beta proteins 
VCAN--CSPG2,d,98.7,Alpha and beta proteins (a+b) 
VCAN--CSPG2,g,96.9,Small proteins 
VCL,a,50.5,All alpha proteins 
VCPIP1--KIAA1850--VCIP135,d,52.5,Alpha and beta proteins (a+b) 
VCPKMT--C14orf138--METTL21D,c,93.2,Alpha and beta proteins (a/b) 
VCPKMT--C14orf138--METTL21D,d,70.9,Alpha and beta proteins (a+b) 
VCP,c,99.6,Alpha and beta proteins (a/b) 
VCP,b,99.0,All beta proteins 
VCP,d,99.0,Alpha and beta proteins (a+b) 
VDAC2,e,70.1,Multi-domain proteins (alpha and beta) 
VDAC3,d,59.9,Alpha and beta proteins (a+b) 
VDR--NR1I1,e,53.0,Multi-domain proteins (alpha and beta) 
VDR--NR1I1,d,50.9,Alpha and beta proteins (a+b) 
VDR--NR1I1,a,99.6,All alpha proteins 
VDR--NR1I1,g,64.2,Small proteins 
VDR--NR1I1,c,56.7,Alpha and beta proteins (a/b) 
VEGFA--VEGF,g,99.8,Small proteins 
VEGFA--VEGF,d,72.0,Alpha and beta proteins (a+b) 
VEGFA--VEGF,c,52.8,Alpha and beta proteins (a/b) 
VEGFB--VRF,g,99.8,Small proteins 
VEGFC,g,50.5,Small proteins 
VEGFC,d,54.4,Alpha and beta proteins (a+b) 
VENTX--HPX42B--VENTX2,d,54.1,Alpha and beta proteins (a+b) 
VENTX--HPX42B--VENTX2,a,58.1,All alpha proteins 
VENTXP1,d,57.9,Alpha and beta proteins (a+b) 
VEPH1--KIAA1692--VEPH,b,97.6,All beta proteins 
VEZF1--DB1--ZNF161,g,81.7,Small proteins 
VGLL2--VITO1,b,51.5,All beta proteins 
VGLL3,a,72.2,All alpha proteins 
VGLL4--KIAA0121,d,54.6,Alpha and beta proteins (a+b) 
VHLL--VLP,b,75.8,All beta proteins 
VHL,b,100.0,All beta proteins 
VIL1--VIL,c,53.1,Alpha and beta proteins (a/b) 
VIL1--VIL,d,98.9,Alpha and beta proteins (a+b) 
VIL1--VIL,a,98.4,All alpha proteins 
VILL,d,56.6,Alpha and beta proteins (a+b) 
VILL,a,97.7,All alpha proteins 
VIM,a,82.2,All alpha proteins 
VIPAS39--C14orf133--SPE39--VIPAR,a,55.3,All alpha proteins 
VIPAS39--C14orf133--SPE39--VIPAR,b,54.3,All beta proteins 
VIPR1,f,94.6,Membrane and cell surface proteins and peptides 
VIPR1,a,54.2,All alpha proteins 
VIPR1,g,98.6,Small proteins 
VIPR2--VIP2R,f,96.9,Membrane and cell surface proteins and peptides 
VIPR2--VIP2R,g,98.9,Small proteins 
VIPR2--VIP2R,b,51.0,All beta proteins 
VIP,d,69.6,Alpha and beta proteins (a+b) 
VIP,c,50.7,Alpha and beta proteins (a/b) 
VLDLR,g,77.5,Small proteins 
VLDLR,b,96.6,All beta proteins 
VMP1--TDC1--TMEM49--HSPC292,a,70.1,All alpha proteins 
VN1R17P--VNRL4,f,53.3,Membrane and cell surface proteins and peptides 
VN1R17P--VNRL4,c,52.5,Alpha and beta proteins (a/b) 
VN1R1--V1RL1--VNR19I1,f,97.3,Membrane and cell surface proteins and peptides 
VN1R2--V1RL2,f,98.6,Membrane and cell surface proteins and peptides 
